Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","185","Russian Federation","113","Kyrgyzstan","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","16976","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","113","Kyrgyzstan","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","1768","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","113","Kyrgyzstan","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","116","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","113","Kyrgyzstan","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","56","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","113","Kyrgyzstan","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","63","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","113","Kyrgyzstan","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","269","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","119","Latvia","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","4639","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","119","Latvia","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","3574","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","119","Latvia","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","235","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","119","Latvia","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","2799","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","119","Latvia","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","5918","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","119","Latvia","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","33","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","119","Latvia","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","368","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","121","Lebanon","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","1316","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","121","Lebanon","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","248","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","121","Lebanon","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","2381","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","121","Lebanon","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","2159","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","121","Lebanon","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","1000","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","121","Lebanon","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","3184","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","121","Lebanon","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","6111","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","121","Lebanon","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","4978","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","124","Libya","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","1371","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","126","Lithuania","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","107","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","126","Lithuania","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","391","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","126","Lithuania","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","60","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","126","Lithuania","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","436","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","126","Lithuania","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","1211","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","126","Lithuania","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","9861","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","126","Lithuania","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","12661","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","126","Lithuania","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","4140","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","126","Lithuania","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","11597","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","131","Malaysia","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","3","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","131","Malaysia","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","4","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","131","Malaysia","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","33","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","134","Malta","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","1","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","134","Malta","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","820","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","141","Mongolia","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","2419","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","141","Mongolia","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","4480","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","141","Mongolia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","692","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","864","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","430","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","720","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","1930","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","479","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","1025","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","1706","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","3648","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","4642","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","20468","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","2017","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","33","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","5176","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","101","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","143","Morocco","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","1557","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","59804","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","83137","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","15936","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","144278","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","101467","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","202107","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","311629","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","53166","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","51619","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","10199","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","17103","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","4712","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","5829","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","5228","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","150","Netherlands","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","3821","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","156","New Zealand","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","0","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","156","New Zealand","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","26","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","154","North Macedonia","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","98","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","154","North Macedonia","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","2320","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","154","North Macedonia","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","101","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","154","North Macedonia","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","853","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","154","North Macedonia","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","354","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","154","North Macedonia","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","413","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","154","North Macedonia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","578","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","154","North Macedonia","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","83","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","154","North Macedonia","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","5","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","165","Pakistan","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","84","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","165","Pakistan","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","1081","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","165","Pakistan","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","152392","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","165","Pakistan","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","21429","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","165","Pakistan","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","53014","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","165","Pakistan","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","2065","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","165","Pakistan","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","44235","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","165","Pakistan","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","6212","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","165","Pakistan","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","3735","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","165","Pakistan","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","18359","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","165","Pakistan","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","35272","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","10733","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","933","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","432","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","449","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","1373","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","7263","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","8896","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","1752","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","1330","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","2158","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","119","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","173","Poland","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","396","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","174","Portugal","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","2","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","117","Republic of Korea","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","428","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","117","Republic of Korea","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","34","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","117","Republic of Korea","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","1","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","117","Republic of Korea","5610","Import Quantity","116","Potatoes","2019","2019","tonnes","199","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","146","Republic of Moldova","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","15749","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","146","Republic of Moldova","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","24792","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","146","Republic of Moldova","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","7313","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","146","Republic of Moldova","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","536","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","146","Republic of Moldova","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","6510","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","146","Republic of Moldova","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","5763","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","146","Republic of Moldova","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","744","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","183","Romania","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","20","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","183","Romania","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","20","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","183","Romania","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","912","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","183","Romania","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","333","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","189","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","978","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","7018","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","8406","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","12326","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","46082","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","38403","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","272","Serbia","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","59","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","272","Serbia","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","78","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","272","Serbia","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","31","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","272","Serbia","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","305","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","272","Serbia","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","4337","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","272","Serbia","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","1042","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","272","Serbia","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","1358","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","272","Serbia","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","1834","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","272","Serbia","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","563","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","272","Serbia","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","523","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","272","Serbia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","3614","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","186","Serbia and Montenegro","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","179","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","199","Slovakia","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","22","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","199","Slovakia","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","46","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","199","Slovakia","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","40","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","199","Slovakia","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","302","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","199","Slovakia","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","37","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","199","Slovakia","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","20","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","202","South Africa","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","0","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","202","South Africa","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","0","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","202","South Africa","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","0","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","202","South Africa","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","1","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","202","South Africa","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","0","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","202","South Africa","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","0","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","202","South Africa","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","0","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","202","South Africa","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","20","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","203","Spain","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","55","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","203","Spain","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","98","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","203","Spain","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","38","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","203","Spain","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","62","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","203","Spain","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","574","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","203","Spain","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","313","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","203","Spain","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","1721","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","203","Spain","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","771","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","203","Spain","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","93","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","276","Sudan","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","81","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","210","Sweden","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","194","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","210","Sweden","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","69","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","210","Sweden","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","43","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","210","Sweden","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","341","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","210","Sweden","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","20","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","210","Sweden","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","80","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","211","Switzerland","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","34","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","212","Syrian Arab Republic","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","286","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","212","Syrian Arab Republic","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","329","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","212","Syrian Arab Republic","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","328","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","212","Syrian Arab Republic","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","99","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","208","Tajikistan","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","218","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","208","Tajikistan","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","48","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","208","Tajikistan","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","62","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","208","Tajikistan","5610","Import Quantity","116","Potatoes","2016","2016","tonnes","38","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","216","Thailand","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","2","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","222","Tunisia","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","26","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","222","Tunisia","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","24","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","222","Tunisia","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","2","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","222","Tunisia","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","152","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","222","Tunisia","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","6","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","222","Tunisia","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","8","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","222","Tunisia","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","2731","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","222","Tunisia","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","4","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","223","Turkey","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","11886","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","223","Turkey","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","3179","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","223","Turkey","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","3231","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","223","Turkey","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","13622","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","223","Turkey","5610","Import Quantity","116","Potatoes","2012","2012","tonnes","199","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","223","Turkey","5610","Import Quantity","116","Potatoes","2013","2013","tonnes","296","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","223","Turkey","5610","Import Quantity","116","Potatoes","2014","2014","tonnes","171","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","223","Turkey","5610","Import Quantity","116","Potatoes","2015","2015","tonnes","42","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","223","Turkey","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","2817","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","223","Turkey","5610","Import Quantity","116","Potatoes","2018","2018","tonnes","93","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","230","Ukraine","5610","Import Quantity","116","Potatoes","2005","2005","tonnes","44","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","230","Ukraine","5610","Import Quantity","116","Potatoes","2006","2006","tonnes","401","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","230","Ukraine","5610","Import Quantity","116","Potatoes","2007","2007","tonnes","1703","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","230","Ukraine","5610","Import Quantity","116","Potatoes","2008","2008","tonnes","1484","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","230","Ukraine","5610","Import Quantity","116","Potatoes","2009","2009","tonnes","2399","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","230","Ukraine","5610","Import Quantity","116","Potatoes","2010","2010","tonnes","6111","","Official data"
"TM","Detailed trade matrix","185","Russian Federation","230","Ukraine","5610","Import Quantity","116","Potatoes","2011","2011","tonnes","8022","","Official data"
